time,Temperature_B,Temperature_D,Temperature_A,Temperature_C,hour
2022-08-22 09:55:00,95,95,97,97,9
2022-08-22 10:00:00,96,95,97,98,10
2022-08-22 10:05:00,96,95,98,98,10
2022-08-22 10:10:00,96,95,98,98,10
2022-08-22 10:15:00,97,95,98,98,10
2022-08-22 10:20:00,97,96,98,99,10
2022-08-22 10:25:00,97,96,98,99,10
2022-08-22 10:30:00,98,96,98,99,10
2022-08-22 10:40:00,88,97,100,87,10
2022-08-22 10:45:00,76,98,101,72,10
2022-08-22 10:50:00,72,84,100,73,10
2022-08-22 10:55:00,69,94,99,66,10
2022-08-22 11:00:00,69,92,98,66,11
2022-08-22 11:05:00,66,88,97,66,11
2022-08-22 11:10:00,67,94,96,64,11
2022-08-22 11:15:00,66,84,96,67,11
2022-08-22 11:20:00,65,90,95,64,11
2022-08-22 11:25:00,65,94,95,63,11
2022-08-22 11:30:00,68,80,94,68,11
2022-08-22 11:35:00,80,89,93,80,11
2022-08-22 11:40:00,86,92,93,86,11
2022-08-22 11:45:00,89,93,94,90,11
2022-08-22 11:50:00,91,93,94,92,11
2022-08-22 11:55:00,92,94,95,94,11
2022-08-22 12:00:00,93,94,96,95,12
2022-08-22 12:05:00,93,94,96,95,12
2022-08-22 12:10:00,94,94,96,96,12
2022-08-22 12:15:00,95,94,97,96,12
2022-08-22 12:20:00,95,95,97,97,12
2022-08-22 12:25:00,95,95,97,97,12
2022-08-22 12:30:00,96,95,97,97,12
2022-08-22 12:35:00,96,95,98,98,12
2022-08-22 12:40:00,96,95,98,98,12
2022-08-22 12:45:00,97,95,98,98,12
2022-08-22 12:50:00,97,96,98,98,12
2022-08-22 12:55:00,97,96,98,99,12
2022-08-22 13:00:00,97,96,98,99,13
2022-08-22 13:05:00,97,96,99,99,13
2022-08-22 13:10:00,98,96,99,99,13
2022-08-22 13:15:00,98,96,99,99,13
2022-08-22 13:20:00,98,97,99,99,13
2022-08-22 13:25:00,97,97,99,98,13
2022-08-22 13:30:00,80,98,101,75,13
2022-08-22 13:35:00,74,87,101,73,13
2022-08-22 13:40:00,71,92,100,68,13
2022-08-22 13:45:00,70,93,99,66,13
2022-08-22 13:50:00,68,88,98,68,13
2022-08-22 13:55:00,68,95,97,65,13
2022-08-22 14:00:00,67,83,96,69,14
2022-08-22 14:05:00,66,92,95,64,14
2022-08-22 14:10:00,67,90,95,65,14
2022-08-22 14:15:00,68,87,94,69,14
2022-08-22 14:20:00,81,92,93,81,14
2022-08-22 14:25:00,87,93,94,87,14
2022-08-22 14:30:00,90,94,94,91,14
2022-08-22 14:35:00,91,94,95,93,14
2022-08-22 14:40:00,93,94,96,94,14
2022-08-22 14:45:00,94,94,96,95,14
2022-08-22 14:50:00,94,94,96,96,14
2022-08-22 14:55:00,95,94,97,96,14
2022-08-22 15:00:00,95,95,97,96,15
2022-08-22 15:05:00,96,95,97,97,15
2022-08-22 15:10:00,96,95,98,97,15
2022-08-22 15:15:00,96,95,98,97,15
2022-08-22 15:20:00,97,95,98,98,15
2022-08-22 15:25:00,97,96,98,98,15
2022-08-22 15:30:00,97,96,98,98,15
2022-08-22 15:35:00,97,96,98,98,15
2022-08-22 15:40:00,98,96,99,99,15
2022-08-22 15:45:00,98,96,99,99,15
2022-08-22 15:50:00,98,96,99,99,15
2022-08-22 15:55:00,98,96,99,99,15
2022-08-22 16:00:00,98,97,99,99,16
2022-08-22 16:05:00,99,97,99,99,16
2022-08-22 16:10:00,91,98,100,90,16
2022-08-22 16:15:00,79,99,101,74,16
2022-08-22 16:20:00,74,85,101,75,16
2022-08-22 16:25:00,71,95,99,68,16
2022-08-22 16:30:00,70,84,98,72,16
2022-08-22 16:35:00,69,93,97,66,16
2022-08-22 16:40:00,69,85,96,69,16
2022-08-22 16:45:00,67,91,96,66,16
2022-08-22 16:50:00,68,89,95,66,16
2022-08-22 16:55:00,66,88,95,67,16
2022-08-22 17:00:00,78,92,94,77,17
2022-08-22 17:05:00,86,93,94,86,17
2022-08-22 17:10:00,90,94,94,90,17
2022-08-22 17:15:00,92,94,95,93,17
2022-08-22 17:20:00,93,94,96,94,17
2022-08-22 17:25:00,94,94,96,95,17
2022-08-22 17:30:00,95,94,97,96,17
2022-08-22 17:35:00,95,95,97,96,17
2022-08-22 17:40:00,96,95,97,97,17
2022-08-22 17:45:00,96,95,98,97,17
2022-08-22 17:50:00,97,95,98,98,17
2022-08-22 17:55:00,97,95,98,98,17
2022-08-22 18:00:00,97,95,98,98,18
2022-08-22 18:05:00,98,96,99,98,18
2022-08-22 18:10:00,98,96,99,99,18
2022-08-22 18:15:00,98,96,99,99,18
2022-08-22 18:20:00,98,96,99,99,18
2022-08-22 18:25:00,99,96,99,99,18
2022-08-22 18:30:00,99,96,99,99,18
2022-08-22 18:35:00,90,97,100,89,18
2022-08-22 18:40:00,78,98,101,73,18
2022-08-22 18:45:00,74,84,100,75,18
2022-08-22 18:50:00,71,94,99,68,18
2022-08-22 18:55:00,70,84,98,71,18
2022-08-22 19:00:00,68,93,97,66,19
2022-08-22 19:05:00,68,87,96,67,19
2022-08-22 19:10:00,67,89,96,66,19
2022-08-22 19:15:00,67,94,95,64,19
2022-08-22 19:20:00,66,82,95,69,19
2022-08-22 19:25:00,76,91,93,75,19
2022-08-22 19:30:00,85,93,93,84,19
2022-08-22 19:35:00,89,93,94,89,19
2022-08-22 19:40:00,91,94,94,92,19
2022-08-22 19:45:00,92,94,95,94,19
2022-08-22 19:50:00,93,94,96,95,19
2022-08-22 19:55:00,94,94,96,95,19
2022-08-22 20:00:00,95,95,97,96,20
2022-08-22 20:05:00,96,95,97,97,20
2022-08-22 20:10:00,96,95,98,97,20
2022-08-22 20:15:00,96,95,98,98,20
2022-08-22 20:20:00,97,95,98,98,20
2022-08-22 20:25:00,97,96,98,98,20
2022-08-22 20:30:00,98,95,99,99,20
2022-08-22 20:35:00,98,96,99,99,20
2022-08-22 20:40:00,98,96,99,99,20
2022-08-22 20:45:00,98,96,99,99,20
2022-08-22 20:50:00,84,98,100,82,20
2022-08-22 20:55:00,77,93,101,73,20
2022-08-22 21:00:00,72,90,100,71,21
2022-08-22 21:05:00,71,95,99,67,21
2022-08-22 21:10:00,69,86,98,70,21
2022-08-22 21:15:00,69,94,97,66,21
2022-08-22 21:20:00,68,81,96,70,21
2022-08-22 21:25:00,67,92,95,65,21
2022-08-22 21:30:00,67,85,95,67,21
2022-08-22 21:35:00,67,88,94,67,21
2022-08-22 21:40:00,80,92,93,80,21
2022-08-22 21:45:00,87,93,94,87,21
2022-08-22 21:50:00,90,94,94,91,21
2022-08-22 21:55:00,92,94,95,93,21
2022-08-22 22:00:00,93,94,95,94,22
2022-08-22 22:05:00,94,94,96,95,22
2022-08-22 22:10:00,95,94,96,96,22
2022-08-22 22:15:00,95,94,97,97,22
2022-08-22 22:20:00,96,95,97,97,22
2022-08-22 22:25:00,96,95,97,98,22
2022-08-22 22:30:00,97,95,98,98,22
2022-08-22 22:35:00,97,95,98,98,22
2022-08-22 22:40:00,97,95,98,98,22
2022-08-22 22:45:00,98,95,99,99,22
2022-08-22 22:50:00,98,96,99,99,22
2022-08-22 22:55:00,98,96,99,99,22
2022-08-22 23:00:00,98,96,99,99,23
2022-08-22 23:05:00,81,98,101,77,23
2022-08-22 23:10:00,75,88,100,74,23
2022-08-22 23:15:00,71,91,99,69,23
2022-08-22 23:20:00,71,92,98,67,23
2022-08-22 23:25:00,68,87,97,68,23
2022-08-22 23:30:00,68,94,96,65,23
2022-08-22 23:35:00,68,81,96,69,23
2022-08-22 23:40:00,67,92,95,65,23
2022-08-22 23:45:00,68,92,95,65,23
2022-08-22 23:50:00,68,86,94,68,23
2022-08-22 23:55:00,80,91,93,81,23
2022-08-23 00:00:00,87,93,94,87,0
2022-08-23 00:05:00,90,94,94,91,0
2022-08-23 00:10:00,92,94,95,93,0
2022-08-23 00:15:00,93,94,96,95,0
2022-08-23 00:20:00,94,94,96,95,0
2022-08-23 00:25:00,95,94,97,96,0
2022-08-23 00:30:00,95,95,97,97,0
2022-08-23 00:35:00,96,95,97,97,0
2022-08-23 00:40:00,96,95,98,98,0
2022-08-23 00:45:00,97,95,98,98,0
2022-08-23 00:50:00,97,95,98,98,0
2022-08-23 00:55:00,97,95,99,99,0
2022-08-23 01:00:00,98,96,99,99,1
2022-08-23 01:10:00,98,96,99,99,1
2022-08-23 01:15:00,89,97,100,88,1
2022-08-23 01:20:00,78,98,101,73,1
2022-08-23 01:25:00,72,85,100,73,1
2022-08-23 01:30:00,71,94,99,67,1
2022-08-23 01:35:00,69,85,98,69,1
2022-08-23 01:40:00,68,91,97,66,1
2022-08-23 01:45:00,68,95,96,65,1
2022-08-23 01:50:00,66,82,96,68,1
2022-08-23 01:55:00,66,92,95,64,1
2022-08-23 02:00:00,67,92,95,64,2
2022-08-23 02:05:00,65,86,94,66,2
2022-08-23 02:10:00,79,91,93,79,2
2022-08-23 02:15:00,86,93,93,86,2
2022-08-23 02:20:00,89,93,94,90,2
2022-08-23 02:25:00,91,94,95,93,2
2022-08-23 02:30:00,92,94,95,94,2
2022-08-23 02:35:00,93,94,96,95,2
2022-08-23 02:40:00,94,94,96,96,2
2022-08-23 02:45:00,94,94,96,96,2
2022-08-23 02:50:00,95,94,97,97,2
2022-08-23 02:55:00,95,95,97,97,2
2022-08-23 03:00:00,96,94,97,98,3
2022-08-23 03:05:00,96,95,97,98,3
2022-08-23 03:10:00,96,95,98,98,3
2022-08-23 03:15:00,97,95,98,98,3
2022-08-23 03:20:00,97,95,98,99,3
2022-08-23 03:25:00,97,95,98,99,3
2022-08-23 03:30:00,98,96,98,99,3
2022-08-23 03:35:00,98,96,99,99,3
2022-08-23 03:40:00,97,96,99,99,3
2022-08-23 03:45:00,81,98,101,77,3
2022-08-23 03:50:00,75,92,101,71,3
2022-08-23 03:55:00,70,90,100,69,3
2022-08-23 04:00:00,69,95,99,65,4
2022-08-23 04:05:00,68,83,98,69,4
2022-08-23 04:10:00,67,92,97,64,4
2022-08-23 04:15:00,67,95,96,63,4
2022-08-23 04:20:00,65,83,96,67,4
2022-08-23 04:25:00,65,92,95,63,4
2022-08-23 04:30:00,66,95,95,62,4
2022-08-23 04:35:00,65,82,94,67,4
2022-08-23 04:40:00,78,90,93,79,4
2022-08-23 04:45:00,85,92,93,86,4
2022-08-23 04:50:00,89,93,94,90,4
2022-08-23 04:55:00,91,94,94,92,4
2022-08-23 05:00:00,92,94,95,94,5
2022-08-23 05:05:00,93,94,96,95,5
2022-08-23 05:10:00,94,94,96,96,5
2022-08-23 05:15:00,94,94,96,96,5
2022-08-23 05:20:00,95,94,96,96,5
2022-08-23 05:25:00,95,94,97,97,5
2022-08-23 05:30:00,96,94,97,97,5
2022-08-23 05:35:00,96,95,97,98,5
2022-08-23 05:40:00,96,95,98,98,5
2022-08-23 05:45:00,97,95,98,98,5
2022-08-23 05:50:00,97,95,98,99,5
2022-08-23 05:55:00,97,95,98,99,5
2022-08-23 06:00:00,97,95,98,99,6
2022-08-23 06:05:00,97,96,98,99,6
2022-08-23 06:10:00,98,96,98,99,6
2022-08-23 06:15:00,96,96,99,98,6
2022-08-23 06:20:00,81,98,101,77,6
2022-08-23 06:25:00,75,93,101,70,6
2022-08-23 06:30:00,70,89,100,69,6
2022-08-23 06:35:00,69,95,99,65,6
2022-08-23 06:40:00,68,85,98,67,6
2022-08-23 06:45:00,66,90,97,64,6
2022-08-23 06:50:00,66,95,96,63,6
2022-08-23 06:55:00,65,81,96,66,6
2022-08-23 07:00:00,64,91,95,63,7
2022-08-23 07:05:00,65,94,95,62,7
2022-08-23 07:10:00,67,81,94,67,7
2022-08-23 07:15:00,79,88,93,79,7
2022-08-23 07:20:00,85,91,93,86,7
2022-08-23 07:25:00,89,93,94,90,7
2022-08-23 07:30:00,91,93,94,92,7
2022-08-23 07:35:00,92,93,95,94,7
2022-08-23 07:40:00,93,93,95,95,7
2022-08-23 07:45:00,93,93,96,95,7
2022-08-23 07:50:00,94,93,96,96,7
2022-08-23 07:55:00,95,94,96,96,7
2022-08-23 08:00:00,95,94,97,97,8
2022-08-23 08:05:00,95,94,97,97,8
2022-08-23 08:10:00,96,94,97,97,8
2022-08-23 08:15:00,96,95,97,98,8
2022-08-23 08:20:00,96,95,98,98,8
2022-08-23 08:25:00,97,95,98,98,8
2022-08-23 08:30:00,97,95,98,98,8
2022-08-23 08:35:00,97,95,98,99,8
2022-08-23 08:40:00,97,95,98,99,8
2022-08-23 08:45:00,98,95,98,99,8
2022-08-23 08:50:00,98,96,98,99,8
2022-08-23 08:55:00,98,95,99,99,8
2022-08-23 09:00:00,86,98,100,85,9
2022-08-23 09:05:00,76,98,101,71,9
2022-08-23 09:10:00,71,82,100,72,9
2022-08-23 09:15:00,69,93,99,66,9
2022-08-23 09:20:00,69,94,98,64,9
2022-08-23 09:25:00,66,87,97,66,9
2022-08-23 09:30:00,66,94,97,63,9
2022-08-23 09:35:00,66,87,96,65,9
2022-08-23 09:40:00,65,89,95,64,9
2022-08-23 09:45:00,65,94,95,63,9
2022-08-23 09:50:00,65,82,94,66,9
2022-08-23 09:55:00,78,88,93,77,9
2022-08-23 10:00:00,85,92,93,85,10
2022-08-23 10:05:00,89,93,94,90,10
2022-08-23 10:10:00,91,93,95,92,10
2022-08-23 10:15:00,92,94,95,94,10
